epoch,step,loss,eval_loss,eval_chrfpp,eval_bleu
1.0,1038,3.049931226667871,1.4504753351211548,3.2324170644520165,0.1577571064506282
2.0,2076,1.58821955627559,1.3548086881637573,5.535949264849791,0.33593230109791894
3.0,3114,1.5014449691037453,1.2922416925430298,6.278724161981278,0.4456193075592046
4.0,4152,1.4424295002784802,1.243302345275879,6.6409979914127115,0.5067830470674427
5.0,5190,1.3958662617413296,1.204058289527893,6.800995624700082,0.5267835310421801
6.0,6228,1.356833514909983,1.1699187755584717,7.0915752489194,0.5656790717144787
7.0,7266,1.3242022857960019,1.139716386795044,7.727351512523044,0.6913897252703017
8.0,8304,1.295488361218991,1.1131575107574463,8.153589094419566,0.7296705749923104
9.0,9342,1.2689103143063585,1.087103009223938,8.5314655564008,0.7645271238545042
10.0,10380,1.2454544684790463,1.065360426902771,8.765358411667226,0.799868933932158
11.0,11418,1.2241573149987957,1.0443278551101685,9.171262329059271,0.8301284583556781
12.0,12456,1.205392473694906,1.0267735719680786,9.387893038191045,0.8485364482415289
13.0,13494,1.1881969062349471,1.010955572128296,9.698824786994214,0.8880801527291606
14.0,14532,1.1725089894553828,0.9966173768043518,9.911078512268148,0.9073605303015486
15.0,15570,1.1587484429567076,0.9837056398391724,10.230985191654064,0.958938242846519
16.0,16608,1.1458191035570207,0.9714067578315735,10.417165744659165,0.9876555825551454
17.0,17646,1.1346834215814667,0.9612250924110413,10.627966699459806,1.0145186191859945
18.0,18684,1.1238507985609345,0.9517614245414734,10.740458467499122,1.023294849101378
19.0,19722,1.1148988580428107,0.9427811503410339,10.87793960873818,1.0409632300711638
20.0,20760,1.106415324128432,0.9360777139663696,10.97550599590581,1.050086954708224
21.0,21798,1.098370561250602,0.9287164211273193,11.058153673527524,1.0548152283050087
22.0,22836,1.0921176917750481,0.9235833883285522,11.208807321460917,1.0818146435570413
23.0,23874,1.0864052009950025,0.9180726408958435,11.29169721077108,1.1004276308436882
24.0,24912,1.081379973130419,0.9136348366737366,11.358260372069799,1.1105956882778223
25.0,25950,1.0773473015640054,0.909704327583313,11.429578416167512,1.1196674067011754
26.0,26988,1.0738289011696172,0.906795859336853,11.459420341727489,1.1306837783966401
27.0,28026,1.071127007692076,0.9048011302947998,11.53008716711438,1.1501025488210568
28.0,29064,1.0686981847979888,0.9031703472137451,11.51106311677714,1.1360980648560373
29.0,30102,1.0670468251369822,0.9024071097373962,11.56935204702737,1.154006890855153
30.0,31140,1.0662835916802142,0.9020224809646606,11.575940173066417,1.1537700073179915
