epoch,step,loss,eval_loss,eval_chrfpp,eval_bleu
1.0,2075,13.585693712349398,1.4164332151412964,2.229728208326671,0.008244478271170575
2.0,4150,1.3854352174322289,1.1193432807922363,2.68236541125375,0.005821592550269437
3.0,6225,0.9283148413968374,0.42202410101890564,15.314991465109419,2.5112849388521785
4.0,8300,0.5994124152861445,0.36314961314201355,19.786107400944783,4.3257945987275095
5.0,10375,0.5263038285956325,0.33751869201660156,21.37351703883653,5.289229600832377
6.0,12450,0.48686355774661144,0.32069623470306396,22.747095917779422,5.947298705821958
7.0,14525,0.45911615210843376,0.30858516693115234,23.711107385959412,6.574469609603912
8.0,16600,0.43849694677146084,0.29895660281181335,24.74585794771697,7.196447225782627
9.0,18675,0.4216544204160392,0.29044750332832336,25.718402152151835,7.728937044915088
10.0,20750,0.408193800592997,0.2831866443157196,26.488718599219478,8.311403058329528
11.0,22825,0.3960289203689759,0.27747586369514465,27.143090711788844,8.795550280277224
12.0,24900,0.38637565888554215,0.2722899317741394,27.675059051330607,9.19042234205669
13.0,26975,0.37746361422251506,0.26827454566955566,28.237761108454677,9.63599204762349
14.0,29050,0.37060585113893074,0.26446670293807983,28.59674822570706,9.912744945389054
15.0,31125,0.36365022590361445,0.26168161630630493,29.03737530779656,10.21497044736957
16.0,33200,0.35763998376317774,0.2584601044654846,29.204463987010325,10.315454867431603
17.0,35275,0.3526109516189759,0.2557089030742645,29.498323819073093,10.604517574282019
18.0,37350,0.34789927287274097,0.2540464699268341,29.83084233386154,10.872997717656254
19.0,39425,0.3439210160956325,0.25202783942222595,30.030692988216067,11.08748906312345
20.0,41500,0.3405276084807982,0.25016266107559204,30.30926115078692,11.303425477435407
21.0,43575,0.33766163285956324,0.2486092746257782,30.485235308422205,11.512139264614545
22.0,45650,0.334463331842997,0.24721312522888184,30.615676092345755,11.566150253622602
23.0,47725,0.33184437947100903,0.24624517560005188,30.71552902910493,11.662276194963033
24.0,49800,0.3298404849868223,0.24518033862113953,30.845480988216984,11.770161410960403
25.0,51875,0.3282372164439006,0.24448859691619873,30.966549604245664,11.857496592862244
26.0,53950,0.3262453819182982,0.24363665282726288,31.029822663664035,11.9209306947066
27.0,56025,0.32550251788403617,0.24320100247859955,31.09726171291971,11.976520852466013
28.0,58100,0.3249939406061747,0.24278517067432404,31.18300470888561,12.064649416109365
29.0,60175,0.3240417921686747,0.24265234172344208,31.176939647792473,12.040147458243581
30.0,62250,0.32381532967808735,0.24253997206687927,31.164671827001893,12.025059405427177
