epoch,step,loss,eval_loss,eval_chrfpp,eval_bleu
1.0,1038,3.0802909836374037,0.8417158126831055,5.022837658730941,0.3322940599287704
2.0,2076,0.893030890609947,0.756940484046936,6.561782344208661,0.8457764007291247
3.0,3114,0.8216789701311115,0.7046458125114441,7.881458871624483,1.1569589465608956
4.0,4152,0.7735618047401854,0.6623970866203308,9.143591113262758,1.4230616196388939
5.0,5190,0.7339656293277336,0.6262814998626709,10.258443486269284,1.6548073171459687
6.0,6228,0.6995545609608321,0.5957109928131104,11.226053847196953,1.803420659076744
7.0,7266,0.6701564899069725,0.5693593621253967,12.119539210035303,1.9874822333252202
8.0,8304,0.6443406180379937,0.5469897985458374,12.940148102902507,2.1889817807815803
9.0,9342,0.6226872497440993,0.5270244479179382,13.468594652353891,2.369467840715567
10.0,10380,0.6025117201612175,0.5100640058517456,14.182911239615304,2.5252231402861325
11.0,11418,0.5854089402509333,0.4945569634437561,14.917085530397609,2.8194871153142342
12.0,12456,0.569166885405377,0.4810420572757721,15.45314616334855,3.0832836423887704
13.0,13494,0.5551983019290402,0.46886494755744934,16.08656273224071,3.299384484157416
14.0,14532,0.5425435031310212,0.4582800567150116,16.560834268555276,3.485432134685109
15.0,15570,0.531504665955413,0.4490586221218109,17.208567625727444,3.6808537005275666
16.0,16608,0.521261696640926,0.44092968106269836,17.54903269754169,3.8593388593912756
17.0,17646,0.5122911162918473,0.433695912361145,17.903998085089302,4.048811643102435
18.0,18684,0.5041349848341161,0.42718496918678284,18.265962758718477,4.202862980965045
19.0,19722,0.4971421669903059,0.4214301109313965,18.52063083537422,4.305186061360252
20.0,20760,0.49066473753236395,0.4161636531352997,18.73662510403328,4.398593042966502
21.0,21798,0.48475549951454117,0.41136834025382996,19.03898607394717,4.548603457803672
22.0,22836,0.4797393563625211,0.40814444422721863,19.255032594229004,4.612846129027363
23.0,23874,0.4751519293224651,0.40472784638404846,19.520903983434035,4.7376587381948045
24.0,24912,0.4714747375605883,0.4016922414302826,19.59209833651735,4.801049506195652
25.0,25950,0.4685816535141197,0.3993839621543884,19.81036624379867,4.908649577240261
26.0,26988,0.4660060346011711,0.39742031693458557,19.833716249000275,4.918838434518949
27.0,28026,0.4637748997565179,0.39605364203453064,19.962220919062492,4.983987623489916
28.0,29064,0.4624655251328426,0.3951472342014313,20.07907260265207,5.030689034948658
29.0,30102,0.4607781500255901,0.3944278657436371,20.111030133934108,5.073131890755324
30.0,31140,0.46077218175164075,0.39422714710235596,20.164789785649567,5.091016246148631
