epoch,step,loss,eval_loss,eval_chrfpp,eval_bleu
1.0,1038,3.718238904067317,1.606052279472351,1.946174301809914,0.040836950642693715
2.0,2076,1.7580834537572254,1.514778971672058,4.1128727772346325,0.24965530715199596
3.0,3114,1.6733173818716884,1.4572091102600098,5.23270281421887,0.2949745558492982
4.0,4152,1.6178847590393184,1.4127607345581055,6.0251734886971775,0.3432844047711474
5.0,5190,1.5747053848296002,1.3753423690795898,6.278738241125457,0.37388631511580916
6.0,6228,1.540017188628974,1.3445976972579956,6.37234167077705,0.3849644973425632
7.0,7266,1.5103124717756502,1.317530632019043,6.490898085316234,0.452137823434975
8.0,8304,1.4853800220526252,1.295543909072876,6.687789246993731,0.4958117349360178
9.0,9342,1.4628140664514089,1.2736868858337402,6.562846659957951,0.47993493288040656
10.0,10380,1.44334667404263,1.2550132274627686,6.754880718948692,0.522983438989391
11.0,11418,1.425191008286669,1.2383736371994019,7.079523289843601,0.58301308241931
12.0,12456,1.409361852157093,1.222564458847046,7.306492865645474,0.6316183789640182
13.0,13494,1.395698209259092,1.208868384361267,7.484061072349385,0.6504501708302499
14.0,14532,1.3824787470646676,1.1959649324417114,7.6503153126315295,0.6705500534509808
15.0,15570,1.3706459236512525,1.184556007385254,7.869127893632415,0.6934239471801497
16.0,16608,1.35964289611934,1.173810601234436,7.988488791876741,0.7165269256560913
17.0,17646,1.349383344999398,1.164546251296997,8.055905967707456,0.7215601409630279
18.0,18684,1.3416474035479888,1.1561295986175537,8.189455586399449,0.7449122322605647
19.0,19722,1.3333673201544436,1.1482272148132324,8.312025810286453,0.7603256621303245
20.0,20760,1.325368421844894,1.1415036916732788,8.390203728279594,0.7746759537359613
21.0,21798,1.3192149256006143,1.1349139213562012,8.414446454573312,0.7726945155743549
22.0,22836,1.3139480267416306,1.1300504207611084,8.424096263158278,0.7684923639717073
23.0,23874,1.308550943069605,1.125309944152832,8.513736477374536,0.775127689843247
24.0,24912,1.3044659388547688,1.1213839054107666,8.580741237636023,0.7819138055355203
25.0,25950,1.3008558093238198,1.118088722229004,8.599301054948882,0.784675980125045
26.0,26988,1.2979438796438463,1.1153992414474487,8.614677685805926,0.79294531096354
27.0,28026,1.2947813412587308,1.1133289337158203,8.67695535532827,0.7985359906034125
28.0,29064,1.2939711848205684,1.1118147373199463,8.650331971975527,0.787406028381877
29.0,30102,1.2924501275740607,1.1109991073608398,8.69671115340244,0.8032751000274129
30.0,31140,1.2918830533477843,1.1107081174850464,8.673257657400455,0.7934530171312675
